Order Date,Segment,Country,City,State,Region,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit
2017-08-22,Consumer,United States,San Francisco,California,West,FUR-TA-10001768,Furniture,Hon Racetrack Conference Tables,210.008,1,0.2,2.625
2016-11-19,Corporate,United States,Indianapolis,Indiana,Central,OFF-AP-10001947,Office Supplies,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,3,0.0,15.938
2014-09-20,Consumer,United States,Columbia,Maryland,East,FUR-FU-10004952,Furniture,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,3,0.0,50.908
2014-09-20,Consumer,United States,Columbia,Maryland,East,FUR-BO-10001337,Furniture,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,3,0.0,36.294
2014-09-20,Consumer,United States,Columbia,Maryland,East,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,2,0.0,26.391
2016-09-11,Consumer,United States,San Jose,California,West,OFF-ST-10004186,Office Supplies,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,0.0,6.659
2016-09-11,Consumer,United States,San Jose,California,West,OFF-BI-10001658,Office Supplies,GBC Standard Therm-A-Bind Covers,39.872,2,0.2,12.958
2016-09-23,Corporate,United States,Seattle,Washington,West,OFF-SU-10004737,Office Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,0.0,3.694
2017-08-04,Corporate,United States,Carrollton,Texas,Central,OFF-BI-10002827,Office Supplies,Avery Durable Poly Binders,3.318,3,0.8,-5.641
2016-07-25,Home Office,United States,Arlington,Virginia,South,OFF-BI-10003694,Office Supplies,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,0.0,4.802
2016-08-02,Corporate,United States,Los Angeles,California,West,FUR-TA-10001691,Furniture,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,0.2,15.352
2016-08-02,Corporate,United States,Los Angeles,California,West,TEC-PH-10001918,Technology,Nortel Business Series Terminal T7208 Digital phone,333.576,3,0.2,33.358
2016-08-02,Corporate,United States,Los Angeles,California,West,OFF-BI-10000285,Office Supplies,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.544,2,0.2,4.704
2015-05-21,Consumer,United States,Frankfort,Illinois,Central,OFF-AP-10000358,Office Supplies,Fellowes Basic Home/Office Series Surge Protectors,20.768,8,0.8,-52.958
2017-11-03,Consumer,United States,Seattle,Washington,West,TEC-AC-10002345,Technology,HP Standard 104 key PS/2 Keyboard,43.5,3,0.0,10.875
2015-04-16,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10001229,Office Supplies,Staples,12.576,4,0.2,4.087
2016-12-12,Consumer,United States,Columbus,Georgia,South,TEC-AC-10001314,Technology,Case Logic 2.4GHz Wireless Keyboard,249.95,5,0.0,19.996
2016-12-12,Consumer,United States,Columbus,Georgia,South,OFF-PA-10004438,Office Supplies,Xerox 1907,49.12,4,0.0,23.086
2015-10-30,Consumer,United States,Virginia Beach,Virginia,South,OFF-AP-10000026,Office Supplies,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,3,0.0,53.044
2014-03-07,Home Office,United States,Des Moines,Washington,West,OFF-BI-10004224,Office Supplies,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64
2015-03-05,Corporate,United States,Bethlehem,Pennsylvania,East,FUR-CH-10002647,Furniture,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098
2015-03-05,Corporate,United States,Bethlehem,Pennsylvania,East,FUR-FU-10003247,Furniture,36X48 HARDFLOOR CHAIRMAT,33.568,2,0.2,-5.455
2016-08-08,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-PA-10003270,Office Supplies,Xerox 1954,10.56,2,0.0,4.752
2017-01-03,Consumer,United States,Rancho Cucamonga,California,West,OFF-PA-10004735,Office Supplies,Xerox 1905,38.88,6,0.0,18.662
2017-10-09,Consumer,United States,Los Angeles,California,West,OFF-PA-10001745,Office Supplies,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2,5,0.0,16.544
2017-10-20,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000176,Office Supplies,Xerox 1887,45.528,3,0.2,15.935
2014-09-07,Home Office,United States,Houston,Texas,Central,TEC-PH-10000675,Technology,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.758
2014-09-07,Home Office,United States,Houston,Texas,Central,OFF-BI-10000050,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",2.92,2,0.8,-4.818
2014-09-07,Home Office,United States,Houston,Texas,Central,FUR-TA-10004154,Furniture,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,1,0.3,-22.948
2014-09-07,Home Office,United States,Houston,Texas,Central,TEC-AC-10002718,Technology,Belkin Standard 104 key USB Keyboard,46.688,4,0.2,-2.918
2014-09-07,Home Office,United States,Houston,Texas,Central,OFF-AR-10003179,Office Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,21.864,3,0.2,3.553
2017-09-30,Corporate,United States,Seattle,Washington,West,OFF-PA-10001838,Office Supplies,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.762
2017-09-30,Corporate,United States,Seattle,Washington,West,OFF-PA-10004039,Office Supplies,Xerox 1882,167.94,3,0.0,82.291
2017-09-30,Corporate,United States,Seattle,Washington,West,OFF-AP-10001626,Office Supplies,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1,0.0,1.011
2017-11-16,Home Office,United States,Yonkers,New York,East,TEC-MA-10003173,Technology,Hewlett-Packard 300S Scientific Calculator,52.44,4,0.0,24.122
2017-09-11,Consumer,United States,San Francisco,California,West,FUR-FU-10000260,Furniture,"6"" Cubicle Wall Clock, Black",32.36,4,0.0,11.65
2017-09-11,Consumer,United States,San Francisco,California,West,OFF-AP-10004487,Office Supplies,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0.0,113.848
2017-01-16,Corporate,United States,Los Angeles,California,West,FUR-FU-10001487,Furniture,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4,0.0,8.097
2017-01-16,Corporate,United States,Los Angeles,California,West,FUR-TA-10001520,Furniture,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.988
2016-11-26,Home Office,United States,Miami,Florida,South,OFF-BI-10000145,Office Supplies,Zipper Ring Binder Pockets,3.744,4,0.7,-2.621
2015-11-07,Consumer,United States,Burlington,Vermont,East,FUR-CH-10000595,Furniture,Safco Contoured Stacking Chairs,715.2,3,0.0,178.8
2017-12-14,Corporate,United States,Fayetteville,Arkansas,South,TEC-AC-10004469,Technology,Microsoft Sculpt Comfort Mouse,159.8,4,0.0,70.312
2017-12-14,Corporate,United States,Fayetteville,Arkansas,South,TEC-AC-10003038,Technology,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.503
2014-09-13,Home Office,United States,Odessa,Texas,Central,FUR-CH-10004698,Furniture,"Padded Folding Chairs, Black, 4/Carton",340.116,6,0.3,-9.718
2014-12-07,Consumer,United States,Virginia Beach,Virginia,South,OFF-PA-10003641,Office Supplies,Xerox 1909,105.52,4,0.0,48.539
2017-09-07,Consumer,United States,Milwaukee,Wisconsin,Central,TEC-AC-10002134,Technology,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,1,0.0,1.887
2017-10-07,Consumer,United States,Detroit,Michigan,Central,OFF-ST-10001837,Office Supplies,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0.0,22.235
2015-09-05,Corporate,United States,Rochester,Minnesota,Central,FUR-FU-10001706,Furniture,Longer-Life Soft White Bulbs,6.16,2,0.0,2.957
2015-09-05,Corporate,United States,Rochester,Minnesota,Central,OFF-PA-10001970,Office Supplies,Xerox 1881,36.84,3,0.0,17.315
2014-03-30,Corporate,United States,Seattle,Washington,West,OFF-ST-10002957,Office Supplies,Sterilite Show Offs Storage Containers,15.84,3,0.0,0.0
2014-03-30,Corporate,United States,Seattle,Washington,West,OFF-LA-10002312,Office Supplies,Avery 490,44.4,3,0.0,22.2
2017-05-05,Consumer,United States,Louisville,Colorado,West,OFF-EN-10002600,Office Supplies,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,9,0.2,7.434
2017-05-05,Consumer,United States,Louisville,Colorado,West,OFF-BI-10003274,Office Supplies,"Avery Durable Slant Ring Binders, No Labels",9.552,8,0.7,-7.323
2017-05-05,Consumer,United States,Louisville,Colorado,West,FUR-BO-10004467,Furniture,Bestar Classic Bookcase,89.991,3,0.7,-152.985
2017-04-30,Home Office,United States,San Francisco,California,West,OFF-PA-10000675,Office Supplies,Xerox 1919,163.96,4,0.0,80.34
2014-09-08,Consumer,United States,Houston,Texas,Central,OFF-PA-10002259,Office Supplies,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,2,0.2,6.266
2014-09-08,Consumer,United States,Houston,Texas,Central,FUR-CH-10004287,Furniture,SAFCO Arco Folding Chair,966.7,5,0.3,-13.81
2014-09-08,Consumer,United States,Houston,Texas,Central,OFF-PA-10000482,Office Supplies,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,6,0.2,61.463
2017-06-20,Consumer,United States,Miami,Florida,South,OFF-ST-10004835,Office Supplies,Plastic Stacking Crates & Casters,4.464,1,0.2,0.335
2015-12-26,Consumer,United States,Medina,Ohio,East,FUR-TA-10004086,Furniture,KI Adjustable-Height Table,51.588,1,0.4,-15.476
2017-08-15,Corporate,United States,Roseville,Minnesota,Central,OFF-LA-10000305,Office Supplies,Avery 495,50.4,8,0.0,23.184
2017-03-04,Consumer,United States,Houston,Texas,Central,OFF-PA-10000806,Office Supplies,Xerox 1934,89.568,2,0.2,32.468
2017-07-27,Consumer,United States,Yonkers,New York,East,FUR-FU-10004018,Furniture,Tensor Computer Mounted Lamp,14.89,1,0.0,4.02
2017-07-27,Consumer,United States,Yonkers,New York,East,TEC-PH-10002660,Technology,Nortel Networks T7316 E Nt8 B27,543.92,8,0.0,135.98
2016-09-23,Corporate,United States,San Diego,California,West,OFF-EN-10001509,Office Supplies,Poly String Tie Envelopes,4.08,2,0.0,1.918
2016-09-23,Corporate,United States,San Diego,California,West,OFF-LA-10003148,Office Supplies,Avery 51,18.9,3,0.0,8.694
2016-05-30,Corporate,United States,Springfield,Virginia,South,FUR-TA-10002645,Furniture,Hon Rectangular Conference Tables,2275.5,10,0.0,386.835
2016-05-30,Corporate,United States,Springfield,Virginia,South,TEC-AC-10003033,Technology,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,6,0.0,653.301
2016-05-30,Corporate,United States,Springfield,Virginia,South,OFF-LA-10001297,Office Supplies,Avery 473,62.1,6,0.0,29.808
2014-11-16,Consumer,United States,Decatur,Illinois,Central,FUR-CH-10002017,Furniture,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2,0.3,-1.066
2014-09-21,Home Office,United States,Garland,Texas,Central,FUR-FU-10001546,Furniture,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476
2016-02-21,Corporate,United States,Oceanside,New York,East,FUR-FU-10000629,Furniture,9-3/4 Diameter Round Wall Clock,68.95,5,0.0,28.959
2016-02-21,Corporate,United States,Oceanside,New York,East,OFF-ST-10000036,Office Supplies,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0.0,80.02
2016-02-21,Corporate,United States,Oceanside,New York,East,TEC-PH-10002583,Technology,iOttie HLCRIO102 Car Mount,39.98,2,0.0,1.999
2017-11-19,Consumer,United States,Houston,Texas,Central,FUR-CH-10003774,Furniture,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,3,0.3,-46.4
2017-11-19,Consumer,United States,Houston,Texas,Central,OFF-AR-10003876,Office Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,5,0.2,3.912
2017-11-19,Consumer,United States,Houston,Texas,Central,OFF-BI-10003527,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.188,6,0.8,-2287.782
2016-08-21,Home Office,United States,Greenville,North Carolina,South,OFF-LA-10004559,Office Supplies,Avery 49,9.216,4,0.2,3.341
2016-08-21,Home Office,United States,Greenville,North Carolina,South,OFF-SU-10002573,Office Supplies,"Acme 10"" Easy Grip Assistive Scissors",28.048,2,0.2,3.506
2017-04-30,Corporate,United States,San Francisco,California,West,FUR-FU-10000222,Furniture,"Seth Thomas 16"" Steel Case Clock",64.96,2,0.0,21.437
2017-04-30,Corporate,United States,San Francisco,California,West,OFF-EN-10001219,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,4,0.0,14.974
2016-05-02,Consumer,United States,Greensboro,North Carolina,South,FUR-CH-10002304,Furniture,"Global Stack Chair without Arms, Black",187.056,9,0.2,11.691
2017-10-02,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10002364,Furniture,"Eldon Expressions Wood Desk Accessories, Oak",11.808,2,0.2,1.328
2017-10-02,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10004864,Furniture,Eldon 500 Class Desk Accessories,9.656,1,0.2,1.569
2017-10-02,Home Office,United States,Knoxville,Tennessee,South,OFF-PA-10003172,Office Supplies,Xerox 1996,20.736,4,0.2,7.258
2017-10-02,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10000977,Office Supplies,Ibico Plastic Spiral Binding Combs,27.36,3,0.7,-21.888
2017-10-02,Home Office,United States,Knoxville,Tennessee,South,FUR-TA-10000198,Furniture,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,0.4,-1002.784
2017-10-02,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10003984,Office Supplies,Lock-Up Easel 'Spel-Binder',34.236,4,0.7,-26.248
2017-10-02,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10003691,Furniture,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.2,5.928
2017-09-18,Consumer,United States,Grand Island,Nebraska,Central,OFF-PA-10004082,Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0.0,7.98
2015-12-04,Consumer,United States,Lakewood,California,West,OFF-AR-10003723,Office Supplies,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5,0.0,6.253
2015-12-04,Consumer,United States,Lakewood,California,West,FUR-FU-10004270,Furniture,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,0.0,9.029
2015-01-17,Corporate,United States,Lawrence,Massachusetts,East,OFF-AR-10003183,Office Supplies,Avery Fluorescent Highlighter Four-Color Set,6.68,2,0.0,2.004
2014-01-06,Consumer,United States,Los Angeles,California,West,OFF-PA-10002005,Office Supplies,Xerox 225,19.44,3,0.0,9.331
2015-03-05,Consumer,United States,Houston,Texas,Central,TEC-PH-10000149,Technology,Cisco SPA525G2 IP Phone - Wireless,31.92,2,0.2,2.394
2016-12-25,Consumer,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,0.2,11.749
2016-09-04,Consumer,United States,New York City,New York,East,FUR-FU-10004748,Furniture,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,0.0,24.937
2016-09-04,Consumer,United States,New York City,New York,East,OFF-BI-10001460,Office Supplies,Plastic Binding Combs,60.6,5,0.2,20.453
2016-09-04,Consumer,United States,New York City,New York,East,OFF-SU-10002503,Office Supplies,Acme Preferred Stainless Steel Scissors,22.72,4,0.0,6.589
2014-08-26,Consumer,United States,Newark,Delaware,East,FUR-FU-10001731,Furniture,Acrylic Self-Standing Desk Frames,10.68,4,0.0,4.058
2014-08-26,Consumer,United States,Newark,Delaware,East,OFF-PA-10002160,Office Supplies,Xerox 1978,17.34,3,0.0,8.497
2014-08-26,Consumer,United States,Newark,Delaware,East,OFF-PA-10002659,Office Supplies,Avoid Verbal Orders Carbonless Minifold Book,3.38,1,0.0,1.555
2015-05-21,Corporate,United States,Seattle,Washington,West,OFF-BI-10001636,Office Supplies,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.767
2017-10-16,Corporate,United States,Scottsdale,Arizona,West,OFF-PA-10000062,Office Supplies,Green Bar Computer Printout Paper,307.776,7,0.2,111.569
2015-11-09,Consumer,United States,Oceanside,New York,East,OFF-ST-10002554,Office Supplies,Tennsco Industrial Shelving,244.55,5,0.0,4.891
2015-11-09,Consumer,United States,Oceanside,New York,East,OFF-EN-10001509,Office Supplies,Poly String Tie Envelopes,12.24,6,0.0,5.753
2015-11-09,Consumer,United States,Oceanside,New York,East,TEC-AC-10002018,Technology,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0.0,6.011
2015-11-09,Consumer,United States,Oceanside,New York,East,TEC-AC-10002637,Technology,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0.0,53.997
2014-11-21,Corporate,United States,Dallas,Texas,Central,OFF-EN-10001509,Office Supplies,Poly String Tie Envelopes,1.632,1,0.2,0.551
2014-11-21,Corporate,United States,Dallas,Texas,Central,TEC-PH-10004922,Technology,RCA Visys Integrated PBX 8-Line Router,267.96,5,0.2,16.748
2015-10-11,Consumer,United States,Rochester,New York,East,TEC-AC-10002550,Technology,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.95,1,0.0,2.237
2017-03-21,Consumer,United States,Los Angeles,California,West,OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.494
2017-03-21,Consumer,United States,Los Angeles,California,West,OFF-BI-10003981,Office Supplies,"Avery Durable Plastic 1"" Binders",10.896,3,0.2,3.95
2017-03-21,Consumer,United States,Los Angeles,California,West,OFF-BI-10001031,Office Supplies,Pressboard Data Binders by Wilson Jones,8.544,2,0.2,2.884
2015-01-04,Corporate,United States,Woodbury,Minnesota,Central,OFF-BI-10003676,Office Supplies,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,0.0,15.523
2015-01-04,Corporate,United States,Woodbury,Minnesota,Central,OFF-PA-10004082,Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,0.0,19.95
2017-12-09,Consumer,United States,Park Ridge,Illinois,Central,OFF-PA-10001019,Office Supplies,Xerox 1884,143.856,9,0.2,48.551
2016-09-06,Corporate,United States,Dallas,Texas,Central,OFF-PA-10004665,Office Supplies,Advantus Motivational Note Cards,41.92,4,0.2,15.196
2016-09-06,Corporate,United States,Dallas,Texas,Central,TEC-PH-10002447,Technology,AT&T CL83451 4-Handset Telephone,329.584,2,0.2,37.078
2016-09-03,Corporate,United States,Monroe,Louisiana,South,OFF-BI-10000014,Office Supplies,Heavy-Duty E-Z-D Binders,87.28,8,0.0,41.022
2014-05-13,Corporate,United States,Los Angeles,California,West,FUR-CH-10002439,Furniture,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6,0.2,20.959
2014-05-13,Corporate,United States,Los Angeles,California,West,OFF-PA-10003063,Office Supplies,EcoTones Memo Sheets,8.0,2,0.0,3.84
2016-09-29,Consumer,United States,San Francisco,California,West,OFF-BI-10002982,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,0.2,9.534
2014-08-05,Consumer,United States,San Francisco,California,West,TEC-AC-10004510,Technology,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1,0.0,1.636
2014-08-05,Consumer,United States,San Francisco,California,West,OFF-ST-10000321,Office Supplies,Akro Stacking Bins,15.78,2,0.0,0.631
2014-08-05,Consumer,United States,San Francisco,California,West,OFF-AR-10004602,Office Supplies,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0.0,12.874
2017-04-14,Corporate,United States,Fayetteville,North Carolina,South,FUR-BO-10003433,Furniture,Sauder Cornerstone Collection Library,198.272,8,0.2,-32.219
2017-06-09,Corporate,United States,Dallas,Texas,Central,OFF-ST-10001496,Office Supplies,Standard Rollaway File with Lock,720.76,5,0.2,54.057
2016-12-29,Consumer,United States,Wichita,Kansas,Central,FUR-FU-10000672,Furniture,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0.0,23.99
2016-12-29,Consumer,United States,Wichita,Kansas,Central,OFF-AP-10001293,Office Supplies,Belkin 8 Outlet Surge Protector,81.96,2,0.0,22.949
2014-01-18,Corporate,United States,Springfield,Oregon,West,OFF-AP-10000692,Office Supplies,Fellowes Mighty 8 Compact Surge Protector,64.864,4,0.2,6.486
2016-11-20,Consumer,United States,Houston,Texas,Central,TEC-PH-10004539,Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,1,0.2,13.229
2017-06-10,Consumer,United States,Seattle,Washington,West,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.768
2017-06-10,Consumer,United States,Seattle,Washington,West,OFF-LA-10004689,Office Supplies,Avery 512,11.56,4,0.0,5.433
2017-06-10,Consumer,United States,Seattle,Washington,West,OFF-ST-10001228,Office Supplies,Personal File Boxes with Fold-Down Carry Handle,15.58,1,0.0,3.895
2017-09-10,Corporate,United States,Akron,Ohio,East,OFF-PA-10003302,Office Supplies,Xerox 1906,85.056,3,0.2,28.706
2017-04-08,Corporate,United States,Oak Park,Michigan,Central,FUR-FU-10004665,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.23
2017-04-08,Corporate,United States,Oak Park,Michigan,Central,FUR-FU-10004188,Furniture,Luxo Professional Combination Clamp-On Lamps,306.9,3,0.0,79.794
2015-10-24,Corporate,United States,Houston,Texas,Central,OFF-PA-10003177,Office Supplies,Xerox 1999,15.552,3,0.2,5.443
2015-10-24,Corporate,United States,Houston,Texas,Central,FUR-TA-10002607,Furniture,KI Conference Tables,347.361,7,0.3,-69.472
2015-10-24,Corporate,United States,Houston,Texas,Central,OFF-PA-10001166,Office Supplies,Xerox 2,10.368,2,0.2,3.629
2017-05-27,Corporate,United States,Seattle,Washington,West,TEC-AC-10004510,Technology,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.816
2017-05-27,Corporate,United States,Seattle,Washington,West,OFF-AR-10004062,Office Supplies,Staples in misc. colors,31.44,3,0.0,7.86
2014-12-05,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10000056,Office Supplies,Cameo Buff Policy Envelopes,348.488,7,0.2,117.615
2014-12-05,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001469,Office Supplies,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,4,0.2,-30.229
2016-08-14,Consumer,United States,Los Angeles,California,West,OFF-PA-10000551,Office Supplies,Array Memo Cubes,15.54,3,0.0,7.615
2016-08-14,Consumer,United States,Los Angeles,California,West,TEC-MA-10000423,Technology,Texas Instruments TI-34 Scientific Calculator,105.552,6,0.2,35.624
2016-09-05,Corporate,United States,Houston,Texas,Central,OFF-PA-10001870,Office Supplies,Xerox 202,25.92,5,0.2,9.072
2016-09-05,Corporate,United States,Houston,Texas,Central,OFF-FA-10001843,Office Supplies,Staples,15.808,8,0.2,5.335
2016-09-05,Corporate,United States,Houston,Texas,Central,OFF-PA-10002036,Office Supplies,Xerox 1930,10.368,2,0.2,3.758
2017-06-26,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001760,Technology,Bose SoundLink Bluetooth Speaker,358.2,3,0.4,41.79
2017-06-26,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10000673,Technology,Plantronics Voyager Pro HD - Bluetooth Headset,545.916,14,0.4,72.789
2017-03-12,Consumer,United States,Rogers,Arkansas,South,OFF-BI-10000829,Office Supplies,Avery Non-Stick Binders,40.41,9,0.0,18.589
2017-02-18,Corporate,United States,Los Angeles,California,West,TEC-PH-10001924,Technology,iHome FM Clock Radio with Lightning Dock,167.976,3,0.2,10.499
2017-02-18,Corporate,United States,Los Angeles,California,West,TEC-AC-10004864,Technology,Memorex Micro Travel Drive 32 GB,109.53,3,0.0,47.098
2017-02-18,Corporate,United States,Los Angeles,California,West,OFF-LA-10004345,Office Supplies,Avery 493,9.82,2,0.0,4.812
2017-11-10,Corporate,United States,Seattle,Washington,West,OFF-BI-10000088,Office Supplies,GBC Imprintable Covers,26.352,3,0.2,9.553
2014-11-19,Corporate,United States,Wilmington,Delaware,East,OFF-LA-10002787,Office Supplies,Avery 480,22.5,6,0.0,10.8
2014-11-19,Corporate,United States,Wilmington,Delaware,East,OFF-LA-10001569,Office Supplies,Avery 499,9.96,2,0.0,4.582
2014-11-19,Corporate,United States,Wilmington,Delaware,East,OFF-BI-10002429,Office Supplies,"Premier Elliptical Ring Binder, Black",213.08,7,0.0,102.278
2014-11-19,Corporate,United States,Wilmington,Delaware,East,FUR-BO-10000362,Furniture,Sauder Inglewood Library Bookcases,1025.88,6,0.0,235.952
2014-11-18,Corporate,United States,Provo,Utah,West,OFF-PA-10003016,Office Supplies,"Adams ""While You Were Out"" Message Pads",21.98,7,0.0,9.891
2016-09-24,Corporate,United States,San Francisco,California,West,FUR-FU-10002501,Furniture,Nu-Dell Executive Frame,63.2,5,0.0,23.384
2016-11-20,Corporate,United States,Los Angeles,California,West,OFF-AP-10003622,Office Supplies,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39.0,12,0.0,11.31
2016-09-27,Corporate,United States,Lancaster,Ohio,East,OFF-BI-10002764,Office Supplies,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,3,0.7,-2.035
2016-04-09,Consumer,United States,Los Angeles,California,West,FUR-BO-10001798,Furniture,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549
2017-09-21,Consumer,United States,Seattle,Washington,West,TEC-AC-10000158,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.116
2017-09-21,Consumer,United States,Seattle,Washington,West,TEC-AC-10000303,Technology,Logitech M510 Wireless Mouse,79.98,2,0.0,26.393
2017-08-24,Corporate,United States,New York City,New York,East,OFF-BI-10003910,Office Supplies,DXL Angle-View Binders with Locking Rings by Samsill,24.672,4,0.2,7.71
2017-08-24,Corporate,United States,New York City,New York,East,OFF-BI-10000138,Office Supplies,Acco Translucent Poly Ring Binders,3.744,1,0.2,1.31
2016-02-22,Consumer,United States,Los Angeles,California,West,TEC-PH-10002398,Technology,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
2016-02-22,Consumer,United States,Los Angeles,California,West,TEC-AC-10003399,Technology,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0.0,15.221
2016-02-22,Consumer,United States,Los Angeles,California,West,OFF-FA-10000992,Office Supplies,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0.0,5.006
2017-12-08,Corporate,United States,San Francisco,California,West,OFF-PA-10003022,Office Supplies,Standard Line While You Were Out Hardbound Telephone Message Book,87.92,4,0.0,40.443
2017-12-08,Corporate,United States,San Francisco,California,West,OFF-BI-10002854,Office Supplies,"Performers Binder/Pad Holder, Black",22.424,1,0.2,8.409
2017-12-08,Corporate,United States,San Francisco,California,West,OFF-BI-10001670,Office Supplies,Vinyl Sectional Post Binders,90.48,3,0.2,33.93
2017-12-08,Corporate,United States,San Francisco,California,West,OFF-ST-10001837,Office Supplies,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0.0,11.118
